x,y,z,E_mag
-0.211537,0.651043,-0.728969,2.25282
-0.251999,0.636476,-0.728969,2.25019
-0.291466,0.619397,-0.728969,2.24769
-0.329783,0.599873,-0.728969,2.24534
-0.366799,0.577982,-0.728969,2.24313
-0.402367,0.55381,-0.728969,2.24107
-0.436347,0.527453,-0.728969,2.23916
-0.468605,0.499013,-0.728969,2.2374
-0.499013,0.468605,-0.728969,2.23579
-0.527453,0.436347,-0.728969,2.23432
-0.55381,0.402367,-0.728969,2.233
-0.577982,0.366799,-0.728969,2.23181
-0.599873,0.329783,-0.728969,2.23077
-0.619397,0.291466,-0.728969,2.22986
-0.636476,0.251999,-0.728969,2.22908
-0.651043,0.211537,-0.728969,2.22842
-0.663041,0.17024,-0.728969,2.22789
-0.672422,0.128271,-0.728969,2.22748
-0.679149,0.0857965,-0.728969,2.22719
-0.683196,0.0429831,-0.728969,2.22702
-0.684547,8.38301e-17,-0.728969,2.22696
-0.683196,-0.0429831,-0.728969,2.22702
-0.679149,-0.0857965,-0.728969,2.22719
-0.672422,-0.128271,-0.728969,2.22748
-0.663041,-0.17024,-0.728969,2.22789
-0.651043,-0.211537,-0.728969,2.22842
-0.636476,-0.251999,-0.728969,2.22908
-0.619397,-0.291466,-0.728969,2.22986
-0.599873,-0.329783,-0.728969,2.23077
-0.577982,-0.366799,-0.728969,2.23181
-0.55381,-0.402367,-0.728969,2.233
-0.527453,-0.436347,-0.728969,2.23432
-0.499013,-0.468605,-0.728969,2.23579
-0.468605,-0.499013,-0.728969,2.2374
-0.436347,-0.527453,-0.728969,2.23916
-0.402367,-0.55381,-0.728969,2.24107
-0.366799,-0.577982,-0.728969,2.24313
-0.329783,-0.599873,-0.728969,2.24534
-0.291466,-0.619397,-0.728969,2.24769
-0.251999,-0.636476,-0.728969,2.25019
-0.211537,-0.651043,-0.728969,2.25282
-0.17024,-0.663041,-0.728969,2.25558
-0.128271,-0.672422,-0.728969,2.25847
-0.0857965,-0.679149,-0.728969,2.26147
-0.0429831,-0.683196,-0.728969,2.26458
-1.25745e-16,-0.684547,-0.728969,2.26777
0.0429831,-0.683196,-0.728969,2.27104
0.0857965,-0.679149,-0.728969,2.27437
0.128271,-0.672422,-0.728969,2.27775
0.17024,-0.663041,-0.728969,2.28116
0.211537,-0.651043,-0.728969,2.28458
0.251999,-0.636476,-0.728969,2.28799
0.291466,-0.619397,-0.728969,2.29138
0.329783,-0.599873,-0.728969,2.29472
0.366799,-0.577982,-0.728969,2.29799
0.402367,-0.55381,-0.728969,2.30118
0.436347,-0.527453,-0.728969,2.30427
0.468605,-0.499013,-0.728969,2.30724
0.499013,-0.468605,-0.728969,2.31006
0.527453,-0.436347,-0.728969,2.31273
0.55381,-0.402367,-0.728969,2.31523
0.577982,-0.366799,-0.728969,2.31753
0.599873,-0.329783,-0.728969,2.31964
0.619397,-0.291466,-0.728969,2.32153
0.636476,-0.251999,-0.728969,2.32319
0.651043,-0.211537,-0.728969,2.32461
0.663041,-0.17024,-0.728969,2.32579
0.672422,-0.128271,-0.728969,2.32671
0.679149,-0.0857965,-0.728969,2.32737
0.683196,-0.0429831,-0.728969,2.32777
0.684547,-1.6766e-16,-0.728969,2.3279
0.661312,0,-0.750111,2.32979
0.660007,0.0415241,-0.750111,2.32966
0.656097,0.0828844,-0.750111,2.32927
0.649598,0.123917,-0.750111,2.32863
0.640536,0.164462,-0.750111,2.32773
0.628945,0.204357,-0.750111,2.32659
0.614872,0.243445,-0.750111,2.32521
0.598373,0.281573,-0.750111,2.32359
0.579512,0.318589,-0.750111,2.32176
0.558364,0.354349,-0.750111,2.31971
0.535013,0.388709,-0.750111,2.31747
0.50955,0.421536,-0.750111,2.31504
0.482076,0.452699,-0.750111,2.31244
0.452699,0.482076,-0.750111,2.30969
0.421536,0.50955,-0.750111,2.30679
0.388709,0.535013,-0.750111,2.30378
0.354349,0.558364,-0.750111,2.30066
0.318589,0.579512,-0.750111,2.29746
0.281573,0.598373,-0.750111,2.2942
0.243445,0.614872,-0.750111,2.29088
0.204357,0.628945,-0.750111,2.28754
0.164462,0.640536,-0.750111,2.28418
0.123917,0.649598,-0.750111,2.28083
0.0828844,0.656097,-0.750111,2.2775
0.0415241,0.660007,-0.750111,2.27422
4.04923e-17,0.661312,-0.750111,2.27099
-0.0415241,0.660007,-0.750111,2.26783
-0.0828844,0.656097,-0.750111,2.26475
-0.123917,0.649598,-0.750111,2.26177
-0.164462,0.640536,-0.750111,2.2589
-0.204357,0.628945,-0.750111,2.25614
-0.243445,0.614872,-0.750111,2.25351
-0.281573,0.598373,-0.750111,2.251
-0.318589,0.579512,-0.750111,2.24864
-0.354349,0.558364,-0.750111,2.24642
-0.388709,0.535013,-0.750111,2.24434
-0.421536,0.50955,-0.750111,2.2424
-0.452699,0.482076,-0.750111,2.24061
-0.482076,0.452699,-0.750111,2.23897
-0.50955,0.421536,-0.750111,2.23747
-0.535013,0.388709,-0.750111,2.23611
-0.558364,0.354349,-0.750111,2.2349
-0.579512,0.318589,-0.750111,2.23382
-0.598373,0.281573,-0.750111,2.23288
-0.614872,0.243445,-0.750111,2.23207
-0.628945,0.204357,-0.750111,2.2314
-0.640536,0.164462,-0.750111,2.23085
-0.649598,0.123917,-0.750111,2.23042
-0.656097,0.0828844,-0.750111,2.23012
-0.660007,0.0415241,-0.750111,2.22993
-0.661312,8.09847e-17,-0.750111,2.22987
-0.660007,-0.0415241,-0.750111,2.22993
-0.656097,-0.0828844,-0.750111,2.23012
-0.649598,-0.123917,-0.750111,2.23042
-0.640536,-0.164462,-0.750111,2.23085
-0.628945,-0.204357,-0.750111,2.2314
-0.614872,-0.243445,-0.750111,2.23207
-0.598373,-0.281573,-0.750111,2.23288
-0.579512,-0.318589,-0.750111,2.23382
-0.558364,-0.354349,-0.750111,2.2349
-0.535013,-0.388709,-0.750111,2.23611
-0.50955,-0.421536,-0.750111,2.23747
-0.482076,-0.452699,-0.750111,2.23897
-0.452699,-0.482076,-0.750111,2.24061
-0.421536,-0.50955,-0.750111,2.2424
-0.388709,-0.535013,-0.750111,2.24434
-0.354349,-0.558364,-0.750111,2.24642
-0.318589,-0.579512,-0.750111,2.24864
-0.281573,-0.598373,-0.750111,2.251
-0.243445,-0.614872,-0.750111,2.25351
-0.204357,-0.628945,-0.750111,2.25614
-0.164462,-0.640536,-0.750111,2.2589
-0.123917,-0.649598,-0.750111,2.26177
-0.0828844,-0.656097,-0.750111,2.26475
-0.0415241,-0.660007,-0.750111,2.26783
-1.21477e-16,-0.661312,-0.750111,2.27099
0.0415241,-0.660007,-0.750111,2.27422
0.0828844,-0.656097,-0.750111,2.2775
0.123917,-0.649598,-0.750111,2.28083
0.164462,-0.640536,-0.750111,2.28418
0.204357,-0.628945,-0.750111,2.28754
0.243445,-0.614872,-0.750111,2.29088
0.281573,-0.598373,-0.750111,2.2942
0.318589,-0.579512,-0.750111,2.29746
0.354349,-0.558364,-0.750111,2.30066
0.388709,-0.535013,-0.750111,2.30378
0.421536,-0.50955,-0.750111,2.30679
0.452699,-0.482076,-0.750111,2.30969
0.482076,-0.452699,-0.750111,2.31244
0.50955,-0.421536,-0.750111,2.31504
0.535013,-0.388709,-0.750111,2.31747
0.558364,-0.354349,-0.750111,2.31971
0.579512,-0.318589,-0.750111,2.32176
0.598373,-0.281573,-0.750111,2.32359
0.614872,-0.243445,-0.750111,2.32521
0.628945,-0.204357,-0.750111,2.32659
0.640536,-0.164462,-0.750111,2.32773
0.649598,-0.123917,-0.750111,2.32863
0.656097,-0.0828844,-0.750111,2.32927
0.660007,-0.0415241,-0.750111,2.32966
0.661312,-1.61969e-16,-0.750111,2.32979
0.637424,0,-0.770513,2.33147
0.636166,0.0400242,-0.770513,2.33135
0.632398,0.0798904,-0.770513,2.33097
0.626133,0.119441,-0.770513,2.33035
0.617398,0.158521,-0.770513,2.32948
0.606226,0.196975,-0.770513,2.32838
0.592662,0.234651,-0.770513,2.32704
0.576758,0.271402,-0.770513,2.32547
0.558579,0.307081,-0.770513,2.32369
0.538195,0.341549,-0.770513,2.32171
0.515687,0.374668,-0.770513,2.31953
0.491144,0.406309,-0.770513,2.31717
0.464662,0.436347,-0.770513,2.31465
0.436347,0.464662,-0.770513,2.31198
0.406309,0.491144,-0.770513,2.30916
0.374668,0.515687,-0.770513,2.30623
0.341549,0.538195,-0.770513,2.3032
0.307081,0.558579,-0.770513,2.30008
0.271402,0.576758,-0.770513,2.2969
0.234651,0.592662,-0.770513,2.29366
0.196975,0.606226,-0.770513,2.29039
0.158521,0.617398,-0.770513,2.28711
0.119441,0.626133,-0.770513,2.28383
0.0798904,0.632398,-0.770513,2.28057
0.0400242,0.636166,-0.770513,2.27734
3.90297e-17,0.637424,-0.770513,2.27416
-0.0400242,0.636166,-0.770513,2.27105
-0.0798904,0.632398,-0.770513,2.26801
-0.119441,0.626133,-0.770513,2.26506
-0.158521,0.617398,-0.770513,2.26222
-0.196975,0.606226,-0.770513,2.25948
-0.234651,0.592662,-0.770513,2.25686
-0.271402,0.576758,-0.770513,2.25436
-0.307081,0.558579,-0.770513,2.252
-0.341549,0.538195,-0.770513,2.24977
-0.374668,0.515687,-0.770513,2.24768
-0.406309,0.491144,-0.770513,2.24573
-0.436347,0.464662,-0.770513,2.24393
-0.464662,0.436347,-0.770513,2.24227
-0.491144,0.406309,-0.770513,2.24075
-0.515687,0.374668,-0.770513,2.23937
-0.538195,0.341549,-0.770513,2.23813
-0.558579,0.307081,-0.770513,2.23703
-0.576758,0.271402,-0.770513,2.23607
-0.592662,0.234651,-0.770513,2.23524
-0.606226,0.196975,-0.770513,2.23454
-0.617398,0.158521,-0.770513,2.23397
-0.626133,0.119441,-0.770513,2.23353
-0.632398,0.0798904,-0.770513,2.23322
-0.636166,0.0400242,-0.770513,2.23303
-0.637424,7.80593e-17,-0.770513,2.23297
-0.636166,-0.0400242,-0.770513,2.23303
-0.632398,-0.0798904,-0.770513,2.23322
-0.626133,-0.119441,-0.770513,2.23353
-0.617398,-0.158521,-0.770513,2.23397
-0.606226,-0.196975,-0.770513,2.23454
-0.592662,-0.234651,-0.770513,2.23524
-0.576758,-0.271402,-0.770513,2.23607
-0.558579,-0.307081,-0.770513,2.23703
-0.538195,-0.341549,-0.770513,2.23813
-0.515687,-0.374668,-0.770513,2.23937
-0.491144,-0.406309,-0.770513,2.24075
-0.464662,-0.436347,-0.770513,2.24227
-0.436347,-0.464662,-0.770513,2.24393
-0.406309,-0.491144,-0.770513,2.24573
-0.374668,-0.515687,-0.770513,2.24768
-0.341549,-0.538195,-0.770513,2.24977
-0.307081,-0.558579,-0.770513,2.252
-0.271402,-0.576758,-0.770513,2.25436
-0.234651,-0.592662,-0.770513,2.25686
-0.196975,-0.606226,-0.770513,2.25948
-0.158521,-0.617398,-0.770513,2.26222
-0.119441,-0.626133,-0.770513,2.26506
-0.0798904,-0.632398,-0.770513,2.26801
-0.0400242,-0.636166,-0.770513,2.27105
-1.17089e-16,-0.637424,-0.770513,2.27416
0.0400242,-0.636166,-0.770513,2.27734
0.0798904,-0.632398,-0.770513,2.28057
0.119441,-0.626133,-0.770513,2.28383
0.158521,-0.617398,-0.770513,2.28711
0.196975,-0.606226,-0.770513,2.29039
0.234651,-0.592662,-0.770513,2.29366
0.271402,-0.576758,-0.770513,2.2969
0.307081,-0.558579,-0.770513,2.30008
0.341549,-0.538195,-0.770513,2.3032
0.374668,-0.515687,-0.770513,2.30623
0.406309,-0.491144,-0.770513,2.30916
0.436347,-0.464662,-0.770513,2.31198
0.464662,-0.436347,-0.770513,2.31465
0.491144,-0.406309,-0.770513,2.31717
0.515687,-0.374668,-0.770513,2.31953
0.538195,-0.341549,-0.770513,2.32171
0.558579,-0.307081,-0.770513,2.32369
0.576758,-0.271402,-0.770513,2.32547
0.592662,-0.234651,-0.770513,2.32704
0.606226,-0.196975,-0.770513,2.32838
0.617398,-0.158521,-0.770513,2.32948
0.626133,-0.119441,-0.770513,2.33035
0.632398,-0.0798904,-0.770513,2.33097
0.636166,-0.0400242,-0.770513,2.33135
0.637424,-1.56119e-16,-0.770513,2.33147
0.612907,0,-0.790155,2.33295
0.611698,0.0384848,-0.790155,2.33283
0.608074,0.0768176,-0.790155,2.33247
0.602051,0.114847,-0.790155,2.33186
0.593651,0.152424,-0.790155,2.33103
0.582909,0.189399,-0.790155,2.32996
0.569867,0.225626,-0.790155,2.32867
0.554575,0.260963,-0.790155,2.32715
0.537095,0.29527,-0.790155,2.32544
0.517495,0.328412,-0.790155,2.32352
0.495852,0.360258,-0.790155,2.32141
0.472253,0.390682,-0.790155,2.31913
0.44679,0.419564,-0.790155,2.31669
0.419564,0.44679,-0.790155,2.3141
0.390682,0.472253,-0.790155,2.31138
0.360258,0.495852,-0.790155,2.30854
0.328412,0.517495,-0.790155,2.30559
0.29527,0.537095,-0.790155,2.30257
0.260963,0.554575,-0.790155,2.29947
0.225626,0.569867,-0.790155,2.29632
0.189399,0.582909,-0.790155,2.29314
0.152424,0.593651,-0.790155,2.28994
0.114847,0.602051,-0.790155,2.28674
0.0768176,0.608074,-0.790155,2.28355
0.0384848,0.611698,-0.790155,2.28039
3.75285e-17,0.612907,-0.790155,2.27728
-0.0384848,0.611698,-0.790155,2.27422
-0.0768176,0.608074,-0.790155,2.27124
-0.114847,0.602051,-0.790155,2.26834
-0.152424,0.593651,-0.790155,2.26553
-0.189399,0.582909,-0.790155,2.26282
-0.225626,0.569867,-0.790155,2.26023
-0.260963,0.554575,-0.790155,2.25775
-0.29527,0.537095,-0.790155,2.2554
-0.328412,0.517495,-0.790155,2.25318
-0.360258,0.495852,-0.790155,2.2511
-0.390682,0.472253,-0.790155,2.24915
-0.419564,0.44679,-0.790155,2.24733
-0.44679,0.419564,-0.790155,2.24566
-0.472253,0.390682,-0.790155,2.24413
-0.495852,0.360258,-0.790155,2.24274
-0.517495,0.328412,-0.790155,2.24148
-0.537095,0.29527,-0.790155,2.24037
-0.554575,0.260963,-0.790155,2.23939
-0.569867,0.225626,-0.790155,2.23854
-0.582909,0.189399,-0.790155,2.23783
-0.593651,0.152424,-0.790155,2.23725
-0.602051,0.114847,-0.790155,2.23681
-0.608074,0.0768176,-0.790155,2.23649
-0.611698,0.0384848,-0.790155,2.23629
-0.612907,7.5057e-17,-0.790155,2.23623
-0.611698,-0.0384848,-0.790155,2.23629
-0.608074,-0.0768176,-0.790155,2.23649
-0.602051,-0.114847,-0.790155,2.23681
-0.593651,-0.152424,-0.790155,2.23725
-0.582909,-0.189399,-0.790155,2.23783
-0.569867,-0.225626,-0.790155,2.23854
-0.554575,-0.260963,-0.790155,2.23939
-0.537095,-0.29527,-0.790155,2.24037
-0.517495,-0.328412,-0.790155,2.24148
-0.495852,-0.360258,-0.790155,2.24274
-0.472253,-0.390682,-0.790155,2.24413
-0.44679,-0.419564,-0.790155,2.24566
-0.419564,-0.44679,-0.790155,2.24733
-0.390682,-0.472253,-0.790155,2.24915
-0.360258,-0.495852,-0.790155,2.2511
-0.328412,-0.517495,-0.790155,2.25318
-0.29527,-0.537095,-0.790155,2.2554
-0.260963,-0.554575,-0.790155,2.25775
-0.225626,-0.569867,-0.790155,2.26023
-0.189399,-0.582909,-0.790155,2.26282
-0.152424,-0.593651,-0.790155,2.26553
-0.114847,-0.602051,-0.790155,2.26834
-0.0768176,-0.608074,-0.790155,2.27124
-0.0384848,-0.611698,-0.790155,2.27422
-1.12585e-16,-0.612907,-0.790155,2.27728
0.0384848,-0.611698,-0.790155,2.28039
0.0768176,-0.608074,-0.790155,2.28355
0.114847,-0.602051,-0.790155,2.28674
0.152424,-0.593651,-0.790155,2.28994
0.189399,-0.582909,-0.790155,2.29314
0.225626,-0.569867,-0.790155,2.29632
0.260963,-0.554575,-0.790155,2.29947
0.29527,-0.537095,-0.790155,2.30257
0.328412,-0.517495,-0.790155,2.30559
0.360258,-0.495852,-0.790155,2.30854
0.390682,-0.472253,-0.790155,2.31138
0.419564,-0.44679,-0.790155,2.3141
0.44679,-0.419564,-0.790155,2.31669
0.472253,-0.390682,-0.790155,2.31913
0.495852,-0.360258,-0.790155,2.32141
0.517495,-0.328412,-0.790155,2.32352
0.537095,-0.29527,-0.790155,2.32544
0.554575,-0.260963,-0.790155,2.32715
0.569867,-0.225626,-0.790155,2.32867
0.582909,-0.189399,-0.790155,2.32996
0.593651,-0.152424,-0.790155,2.33103
0.602051,-0.114847,-0.790155,2.33186
0.608074,-0.0768176,-0.790155,2.33247
0.611698,-0.0384848,-0.790155,2.33283
0.612907,-1.50114e-16,-0.790155,2.33295
0.587785,0,-0.809017,2.33421
0.586625,0.0369073,-0.809017,2.3341
0.58315,0.073669,-0.809017,2.33375
0.577374,0.11014,-0.809017,2.33317
0.569319,0.146176,-0.809017,2.33236
0.559017,0.181636,-0.809017,2.33134
0.546509,0.216378,-0.809017,2.33009
0.531844,0.250267,-0.809017,2.32864
0.51508,0.283168,-0.809017,2.32698
0.496284,0.314951,-0.809017,2.32513
0.475528,0.345492,-0.809017,2.3231
0.452896,0.374668,-0.809017,2.32091
0.428477,0.402367,-0.809017,2.31855
0.402367,0.428477,-0.809017,2.31605
0.374668,0.452896,-0.809017,2.31342
0.345492,0.475528,-0.809017,2.31068
0.314951,0.496284,-0.809017,2.30783
0.283168,0.51508,-0.809017,2.3049
0.250267,0.531844,-0.809017,2.30191
0.216378,0.546509,-0.809017,2.29886
0.181636,0.559017,-0.809017,2.29577
0.146176,0.569319,-0.809017,2.29266
0.11014,0.577374,-0.809017,2.28955
0.073669,0.58315,-0.809017,2.28645
0.0369073,0.586625,-0.809017,2.28337
3.59903e-17,0.587785,-0.809017,2.28033
-0.0369073,0.586625,-0.809017,2.27735
-0.073669,0.58315,-0.809017,2.27442
-0.11014,0.577374,-0.809017,2.27158
-0.146176,0.569319,-0.809017,2.26882
-0.181636,0.559017,-0.809017,2.26616
-0.216378,0.546509,-0.809017,2.2636
-0.250267,0.531844,-0.809017,2.26116
-0.283168,0.51508,-0.809017,2.25883
-0.314951,0.496284,-0.809017,2.25663
-0.345492,0.475528,-0.809017,2.25456
-0.374668,0.452896,-0.809017,2.25262
-0.402367,0.428477,-0.809017,2.25081
-0.428477,0.402367,-0.809017,2.24914
-0.452896,0.374668,-0.809017,2.24761
-0.475528,0.345492,-0.809017,2.24621
-0.496284,0.314951,-0.809017,2.24495
-0.51508,0.283168,-0.809017,2.24383
-0.531844,0.250267,-0.809017,2.24284
-0.546509,0.216378,-0.809017,2.24199
-0.559017,0.181636,-0.809017,2.24127
-0.569319,0.146176,-0.809017,2.24068
-0.577374,0.11014,-0.809017,2.24022
-0.58315,0.073669,-0.809017,2.2399
-0.586625,0.0369073,-0.809017,2.23971
-0.587785,7.19806e-17,-0.809017,2.23964
-0.586625,-0.0369073,-0.809017,2.23971
-0.58315,-0.073669,-0.809017,2.2399
-0.577374,-0.11014,-0.809017,2.24022
-0.569319,-0.146176,-0.809017,2.24068
-0.559017,-0.181636,-0.809017,2.24127
-0.546509,-0.216378,-0.809017,2.24199
-0.531844,-0.250267,-0.809017,2.24284
-0.51508,-0.283168,-0.809017,2.24383
-0.496284,-0.314951,-0.809017,2.24495
-0.475528,-0.345492,-0.809017,2.24621
-0.452896,-0.374668,-0.809017,2.24761
-0.428477,-0.402367,-0.809017,2.24914
-0.402367,-0.428477,-0.809017,2.25081
-0.374668,-0.452896,-0.809017,2.25262
-0.345492,-0.475528,-0.809017,2.25456
-0.314951,-0.496284,-0.809017,2.25663
-0.283168,-0.51508,-0.809017,2.25883
-0.250267,-0.531844,-0.809017,2.26116
-0.216378,-0.546509,-0.809017,2.2636
-0.181636,-0.559017,-0.809017,2.26616
-0.146176,-0.569319,-0.809017,2.26882
-0.11014,-0.577374,-0.809017,2.27158
-0.073669,-0.58315,-0.809017,2.27442
-0.0369073,-0.586625,-0.809017,2.27735
-1.07971e-16,-0.587785,-0.809017,2.28033
0.0369073,-0.586625,-0.809017,2.28337
0.073669,-0.58315,-0.809017,2.28645
0.11014,-0.577374,-0.809017,2.28955
0.146176,-0.569319,-0.809017,2.29266
0.181636,-0.559017,-0.809017,2.29577
0.216378,-0.546509,-0.809017,2.29886
0.250267,-0.531844,-0.809017,2.30191
0.283168,-0.51508,-0.809017,2.3049
0.314951,-0.496284,-0.809017,2.30783
0.345492,-0.475528,-0.809017,2.31068
0.374668,-0.452896,-0.809017,2.31342
0.402367,-0.428477,-0.809017,2.31605
0.428477,-0.402367,-0.809017,2.31855
0.452896,-0.374668,-0.809017,2.32091
0.475528,-0.345492,-0.809017,2.3231
0.496284,-0.314951,-0.809017,2.32513
0.51508,-0.283168,-0.809017,2.32698
0.531844,-0.250267,-0.809017,2.32864
0.546509,-0.216378,-0.809017,2.33009
0.559017,-0.181636,-0.809017,2.33134
0.569319,-0.146176,-0.809017,2.33236
0.577374,-0.11014,-0.809017,2.33317
0.58315,-0.073669,-0.809017,2.33375
0.586625,-0.0369073,-0.809017,2.3341
0.587785,-1.43961e-16,-0.809017,2.33421
0.562083,0,-0.827081,2.33526
0.560974,0.0352935,-0.827081,2.33515
0.557651,0.0704477,-0.827081,2.33482
0.552127,0.105324,-0.827081,2.33426
0.544424,0.139784,-0.827081,2.33349
0.534573,0.173693,-0.827081,2.3325
0.522612,0.206917,-0.827081,2.33131
0.508588,0.239323,-0.827081,2.32991
0.492557,0.270786,-0.827081,2.32832
0.474583,0.301179,-0.827081,2.32655
0.454735,0.330384,-0.827081,2.3246
0.433093,0.358285,-0.827081,2.32249
0.409741,0.384773,-0.827081,2.32023
0.384773,0.409741,-0.827081,2.31782
0.358285,0.433093,-0.827081,2.31529
0.330384,0.454735,-0.827081,2.31265
0.301179,0.474583,-0.827081,2.30991
0.270786,0.492557,-0.827081,2.30709
0.239323,0.508588,-0.827081,2.3042
0.206917,0.522612,-0.827081,2.30125
0.173693,0.534573,-0.827081,2.29827
0.139784,0.544424,-0.827081,2.29526
0.105324,0.552127,-0.827081,2.29225
0.0704477,0.557651,-0.827081,2.28924
0.0352935,0.560974,-0.827081,2.28626
3.44165e-17,0.562083,-0.827081,2.2833
-0.0352935,0.560974,-0.827081,2.2804
-0.0704477,0.557651,-0.827081,2.27755
-0.105324,0.552127,-0.827081,2.27478
-0.139784,0.544424,-0.827081,2.27208
-0.173693,0.534573,-0.827081,2.26948
-0.206917,0.522612,-0.827081,2.26697
-0.239323,0.508588,-0.827081,2.26457
-0.270786,0.492557,-0.827081,2.26228
-0.301179,0.474583,-0.827081,2.26011
-0.330384,0.454735,-0.827081,2.25806
-0.358285,0.433093,-0.827081,2.25614
-0.384773,0.409741,-0.827081,2.25435
-0.409741,0.384773,-0.827081,2.25269
-0.433093,0.358285,-0.827081,2.25116
-0.454735,0.330384,-0.827081,2.24977
-0.474583,0.301179,-0.827081,2.24851
-0.492557,0.270786,-0.827081,2.24739
-0.508588,0.239323,-0.827081,2.2464
-0.522612,0.206917,-0.827081,2.24554
-0.534573,0.173693,-0.827081,2.24482
-0.544424,0.139784,-0.827081,2.24423
-0.552127,0.105324,-0.827081,2.24377
-0.557651,0.0704477,-0.827081,2.24344
-0.560974,0.0352935,-0.827081,2.24325
-0.562083,6.88331e-17,-0.827081,2.24318
-0.560974,-0.0352935,-0.827081,2.24325
-0.557651,-0.0704477,-0.827081,2.24344
-0.552127,-0.105324,-0.827081,2.24377
-0.544424,-0.139784,-0.827081,2.24423
-0.534573,-0.173693,-0.827081,2.24482
-0.522612,-0.206917,-0.827081,2.24554
-0.508588,-0.239323,-0.827081,2.2464
-0.492557,-0.270786,-0.827081,2.24739
-0.474583,-0.301179,-0.827081,2.24851
-0.454735,-0.330384,-0.827081,2.24977
-0.433093,-0.358285,-0.827081,2.25116
-0.409741,-0.384773,-0.827081,2.25269
-0.384773,-0.409741,-0.827081,2.25435
-0.358285,-0.433093,-0.827081,2.25614
-0.330384,-0.454735,-0.827081,2.25806
-0.301179,-0.474583,-0.827081,2.26011
-0.270786,-0.492557,-0.827081,2.26228
-0.239323,-0.508588,-0.827081,2.26457
-0.206917,-0.522612,-0.827081,2.26697
-0.173693,-0.534573,-0.827081,2.26948
-0.139784,-0.544424,-0.827081,2.27208
-0.105324,-0.552127,-0.827081,2.27478
-0.0704477,-0.557651,-0.827081,2.27755
-0.0352935,-0.560974,-0.827081,2.2804
-1.0325e-16,-0.562083,-0.827081,2.2833
0.0352935,-0.560974,-0.827081,2.28626
0.0704477,-0.557651,-0.827081,2.28924
0.105324,-0.552127,-0.827081,2.29225
0.139784,-0.544424,-0.827081,2.29526
0.173693,-0.534573,-0.827081,2.29827
0.206917,-0.522612,-0.827081,2.30125
0.239323,-0.508588,-0.827081,2.3042
0.270786,-0.492557,-0.827081,2.30709
0.301179,-0.474583,-0.827081,2.30991
0.330384,-0.454735,-0.827081,2.31265
0.358285,-0.433093,-0.827081,2.31529
0.384773,-0.409741,-0.827081,2.31782
0.409741,-0.384773,-0.827081,2.32023
0.433093,-0.358285,-0.827081,2.32249
0.454735,-0.330384,-0.827081,2.3246
0.474583,-0.301179,-0.827081,2.32655
0.492557,-0.270786,-0.827081,2.32832
0.508588,-0.239323,-0.827081,2.32991
0.522612,-0.206917,-0.827081,2.33131
0.534573,-0.173693,-0.827081,2.3325
0.544424,-0.139784,-0.827081,2.33349
0.552127,-0.105324,-0.827081,2.33426
0.557651,-0.0704477,-0.827081,2.33482
0.560974,-0.0352935,-0.827081,2.33515
0.562083,-1.37666e-16,-0.827081,2.33526
0.535827,0,-0.844328,2.33609
0.534769,0.0336448,-0.844328,2.33599
0.531602,0.0671569,-0.844328,2.33567
0.526336,0.100404,-0.844328,2.33514
0.518993,0.133255,-0.844328,2.3344
0.509602,0.16558,-0.844328,2.33346
0.498199,0.197251,-0.844328,2.33231
0.484831,0.228144,-0.844328,2.33098
0.469549,0.258137,-0.844328,2.32946
0.452414,0.28711,-0.844328,2.32776
0.433493,0.314951,-0.844328,2.3259
0.412862,0.341549,-0.844328,2.32388
0.390601,0.366799,-0.844328,2.32171
0.366799,0.390601,-0.844328,2.31941
0.341549,0.412862,-0.844328,2.31699
0.314951,0.433493,-0.844328,2.31445
0.28711,0.452414,-0.844328,2.31182
0.258137,0.469549,-0.844328,2.30911
0.228144,0.484831,-0.844328,2.30634
0.197251,0.498199,-0.844328,2.30351
0.16558,0.509602,-0.844328,2.30063
0.133255,0.518993,-0.844328,2.29774
0.100404,0.526336,-0.844328,2.29483
0.0671569,0.531602,-0.844328,2.29193
0.0336448,0.534769,-0.844328,2.28905
3.28088e-17,0.535827,-0.844328,2.28619
-0.0336448,0.534769,-0.844328,2.28338
-0.0671569,0.531602,-0.844328,2.28061
-0.100404,0.526336,-0.844328,2.27792
-0.133255,0.518993,-0.844328,2.2753
-0.16558,0.509602,-0.844328,2.27276
-0.197251,0.498199,-0.844328,2.27031
-0.228144,0.484831,-0.844328,2.26796
-0.258137,0.469549,-0.844328,2.26572
-0.28711,0.452414,-0.844328,2.2636
-0.314951,0.433493,-0.844328,2.26158
-0.341549,0.412862,-0.844328,2.25969
-0.366799,0.390601,-0.844328,2.25793
-0.390601,0.366799,-0.844328,2.25629
-0.412862,0.341549,-0.844328,2.25478
-0.433493,0.314951,-0.844328,2.2534
-0.452414,0.28711,-0.844328,2.25215
-0.469549,0.258137,-0.844328,2.25103
-0.484831,0.228144,-0.844328,2.25005
-0.498199,0.197251,-0.844328,2.2492
-0.509602,0.16558,-0.844328,2.24848
-0.518993,0.133255,-0.844328,2.24789
-0.526336,0.100404,-0.844328,2.24743
-0.531602,0.0671569,-0.844328,2.2471
-0.534769,0.0336448,-0.844328,2.24691
-0.535827,6.56177e-17,-0.844328,2.24684
-0.534769,-0.0336448,-0.844328,2.24691
-0.531602,-0.0671569,-0.844328,2.2471
